window_start,window_end,node_uuid,node_addr,leadership_time_ms,votes_granted,votes_rejected,pre_vote_rejections,follower_behind_events,snapshots_installed,invocation_retries,invocation_timeouts,suspecting_others,was_suspected,tcp_disconnects,tcp_connect_timeouts,node_risk_score,asymmetry_score
1970-01-01 16:02:00,1970-01-01 16:03:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:02:00,1970-01-01 16:03:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:02:00,1970-01-01 16:03:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:03:00,1970-01-01 16:04:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:03:00,1970-01-01 16:04:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:03:00,1970-01-01 16:04:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:03:00,1970-01-01 16:04:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:04:00,1970-01-01 16:05:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:04:00,1970-01-01 16:05:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:04:00,1970-01-01 16:05:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:04:00,1970-01-01 16:05:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:05:00,1970-01-01 16:06:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:05:00,1970-01-01 16:06:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:05:00,1970-01-01 16:06:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:05:00,1970-01-01 16:06:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:06:00,1970-01-01 16:07:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:06:00,1970-01-01 16:07:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:06:00,1970-01-01 16:07:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:06:00,1970-01-01 16:07:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:07:00,1970-01-01 16:08:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:07:00,1970-01-01 16:08:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:07:00,1970-01-01 16:08:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:07:00,1970-01-01 16:08:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:08:00,1970-01-01 16:09:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:08:00,1970-01-01 16:09:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:08:00,1970-01-01 16:09:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:08:00,1970-01-01 16:09:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:09:00,1970-01-01 16:10:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:09:00,1970-01-01 16:10:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:09:00,1970-01-01 16:10:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:09:00,1970-01-01 16:10:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:10:00,1970-01-01 16:11:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:10:00,1970-01-01 16:11:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:10:00,1970-01-01 16:11:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:10:00,1970-01-01 16:11:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:11:00,1970-01-01 16:12:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:11:00,1970-01-01 16:12:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:11:00,1970-01-01 16:12:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:11:00,1970-01-01 16:12:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:12:00,1970-01-01 16:13:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:12:00,1970-01-01 16:13:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:12:00,1970-01-01 16:13:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:12:00,1970-01-01 16:13:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:13:00,1970-01-01 16:14:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:13:00,1970-01-01 16:14:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:13:00,1970-01-01 16:14:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:13:00,1970-01-01 16:14:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:14:00,1970-01-01 16:15:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:14:00,1970-01-01 16:15:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:14:00,1970-01-01 16:15:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:14:00,1970-01-01 16:15:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:15:00,1970-01-01 16:16:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:15:00,1970-01-01 16:16:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:15:00,1970-01-01 16:16:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:15:00,1970-01-01 16:16:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:16:00,1970-01-01 16:17:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:16:00,1970-01-01 16:17:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:16:00,1970-01-01 16:17:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:16:00,1970-01-01 16:17:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:17:00,1970-01-01 16:18:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:17:00,1970-01-01 16:18:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:17:00,1970-01-01 16:18:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:17:00,1970-01-01 16:18:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:18:00,1970-01-01 16:19:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:18:00,1970-01-01 16:19:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:18:00,1970-01-01 16:19:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:18:00,1970-01-01 16:19:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:19:00,1970-01-01 16:20:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:19:00,1970-01-01 16:20:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:19:00,1970-01-01 16:20:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:19:00,1970-01-01 16:20:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:20:00,1970-01-01 16:21:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:20:00,1970-01-01 16:21:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:20:00,1970-01-01 16:21:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:20:00,1970-01-01 16:21:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:21:00,1970-01-01 16:22:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:21:00,1970-01-01 16:22:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:21:00,1970-01-01 16:22:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:21:00,1970-01-01 16:22:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:22:00,1970-01-01 16:23:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:22:00,1970-01-01 16:23:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:22:00,1970-01-01 16:23:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:22:00,1970-01-01 16:23:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:23:00,1970-01-01 16:24:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:23:00,1970-01-01 16:24:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:23:00,1970-01-01 16:24:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:23:00,1970-01-01 16:24:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:24:00,1970-01-01 16:25:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:24:00,1970-01-01 16:25:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:24:00,1970-01-01 16:25:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:24:00,1970-01-01 16:25:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:25:00,1970-01-01 16:26:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:25:00,1970-01-01 16:26:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:25:00,1970-01-01 16:26:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:25:00,1970-01-01 16:26:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:26:00,1970-01-01 16:27:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:26:00,1970-01-01 16:27:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:26:00,1970-01-01 16:27:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:26:00,1970-01-01 16:27:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:27:00,1970-01-01 16:28:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:27:00,1970-01-01 16:28:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:27:00,1970-01-01 16:28:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,60000,0,0,0,0,0,0,0,0,0,0,0,0,-1.000
1970-01-01 16:27:00,1970-01-01 16:28:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,120000,0,0,0,0,0,0,0,0,0,0,0,0,-2.000
1970-01-01 16:28:00,1970-01-01 16:29:00,a1de37fb-8b5a-4bca-84ad-ea3eac442300,172.31.88.62:5701,103015,2,0,0,0,0,0,0,1,0,0,0,0,-1.717
1970-01-01 16:28:00,1970-01-01 16:29:00,a4029840-61ff-420e-a782-a586e0c68d8c,172.31.88.126:5701,56382,1,0,0,0,0,0,0,0,0,0,0,0,-0.940
1970-01-01 16:28:00,1970-01-01 16:29:00,bf3e5d70-ff06-42e5-8793-3b32152e9f54,172.31.88.38:5701,47127,2,0,0,0,0,0,0,1,0,0,0,0,-0.785
1970-01-01 16:28:00,1970-01-01 16:29:00,e9e2c324-1346-4c6b-981e-6d716974d62f,172.31.88.132:5701,87956,0,0,0,0,0,0,0,1,0,0,0,0,-1.466
1970-01-01 16:28:00,1970-01-01 16:29:00,fba139f5-31c2-4198-9951-6ebc1c3a8bac,172.31.88.36:5701,0,0,0,0,0,0,0,0,0,3,0,0,3,3.000
